player_id,first_name,last_name,year,team,height,oreb_rate,dreb_rate,ast_rate,stl_rate,blk_rate,tov_rate,pts_hundred,usg_rate,per,ftr,ft_perc,fga_hundred,two_perc,two_m_ast,fga_dunk_perc,three_a_rate,three_a_corner_perc,three_perc,three_m_ast,zero_three_a_perc,three_ten_a_perc,ten_threep_a_perc,cluster,new_position,old_position,prob_1,prob_2,prob_3,prob_4,prob_5,prob_6,prob_7,prob_8,prob_9
2017mturnerind,myles,turner,2017,ind,83,5.8,19.8,7,1,5.7,11.6,22.5,20,16.6,0.322,0.777,17.4,0.519,0.736,0.085,0.246,0.089,0.357,0.982,0.26,0.105,0.39,8,Skilled Forward,C,3.88E-60,2.28E-09,2.57E-24,0,5.08E-06,1.21E-46,0,0.999992805,2.12E-06
2009dderozantor,demar,derozan,2009,tor,79,4.8,10.9,4.9,1.3,0.8,9.4,20.5,18.1,12.5,0.379,0.763,15.9,0.506,0.673,0.107,0.031,0.625,0.25,1,0.449,0.123,0.397,8,Skilled Forward,SG,3.81E-48,1.70E-09,5.17E-23,0,7.31E-06,1.21E-32,0,0.999992683,2.24E-11
2012jjohnsonsac,james,johnson,2012,sac,81,6.2,12.9,10.2,2.4,4.5,17.9,16.1,19.3,10.2,0.237,0.597,16.5,0.439,0.47,0.081,0.074,0.381,0.095,1,0.389,0.226,0.311,8,Skilled Forward,SF,1.39E-137,3.68E-20,4.09E-86,0,8.38E-06,8.77E-25,0,0.999991617,1.78E-71
2018adavisnop,anthony,davis,2018,nop,82,9.9,27.5,19,2.2,6,8.4,36.5,29.5,30.3,0.422,0.794,25.8,0.547,0.618,0.16,0.141,0.062,0.331,1,0.368,0.217,0.273,8,Skilled Forward,C,4.67E-108,3.80E-34,5.23E-53,0,1.45E-08,1.48E-103,0,0.999991226,8.76E-06
2014nhilariowas,nene,hilario,2014,was,83,5.7,17,12,2,1,15.2,22.3,21.8,14.3,0.336,0.604,18.2,0.513,0.699,0.106,0.008,0.6,0.2,1,0.423,0.158,0.411,8,Skilled Forward,PF,1.57E-75,1.01E-18,9.47E-47,0,8.80E-06,1.01E-27,0,0.999991197,3.08E-18
2010tallenmem,tony,allen,2010,mem,76,5.5,9.9,10.9,4.5,2.4,13.1,22.5,19.9,18.3,0.37,0.753,17.2,0.527,0.575,0.079,0.047,0.565,0.174,1,0.545,0.234,0.175,8,Skilled Forward,SG,2.67E-59,3.69E-24,2.14E-67,0,9.16E-06,3.50E-18,0,0.999990842,1.01E-21
2009hwarrickmil,hakim,warrick,2009,mil,81,9.2,14.6,5.8,0.9,0.8,11.2,25.1,22.6,15.6,0.455,0.727,19.3,0.487,0.624,0.164,0.016,0.333,0.167,1,0.442,0.103,0.439,8,Skilled Forward,PF,1.79E-130,4.56E-25,3.45E-77,0,9.48E-06,2.80E-94,0,0.999990525,1.40E-25
2013lmbahamoutemin,luc,mbahamoute,2013,min,80,6.2,10,3.6,1.3,0.8,16.3,11.2,11.6,7.5,0.335,0.685,9.8,0.469,0.667,0.056,0.087,0.786,0.214,1,0.578,0.068,0.267,8,Skilled Forward,PF,1.18E-62,1.04E-07,4.21E-37,0,9.50E-06,6.25E-10,0,0.9999904,1.47E-45
2009ldengchi,luol,deng,2009,chi,81,5.6,15.8,9.1,1.3,1.8,10.4,23.9,21.9,16.1,0.325,0.764,19.7,0.474,0.583,0.035,0.082,0.783,0.386,0.969,0.294,0.114,0.51,8,Skilled Forward,SF,3.59E-26,5.67E-06,1.34E-07,0,3.83E-06,4.94E-08,0,0.999990316,1.38E-26
2018kandersonmem,kyle,anderson,2018,mem,81,4.1,18.1,15,2.1,2.7,16,13.4,12.6,12.8,0.232,0.578,10.7,0.583,0.539,0.011,0.123,0.618,0.265,1,0.464,0.261,0.152,8,Skilled Forward,SF,1.60E-39,5.88E-11,5.57E-24,0,1.03E-05,4.08E-07,0,0.999989301,6.96E-27
2009lscolahou,luis,scola,2009,hou,81,7.2,23.6,11.1,1.2,0.7,11.9,25.4,22.7,17.2,0.245,0.779,20.8,0.515,0.626,0.002,0.005,0,0.2,1,0.357,0.26,0.378,8,Skilled Forward,PF,5.84E-99,7.20E-21,8.07E-80,0,1.07E-05,1.42E-21,0,0.999989251,1.36E-37
2017rholmesphi,richaun,holmes,2017,phi,82,8.6,21.4,12.3,1.3,3.2,8.6,20.1,16.6,17.4,0.232,0.661,15.5,0.624,0.771,0.29,0.129,0.097,0.129,1,0.51,0.22,0.145,8,Skilled Forward,C,9.78E-238,1.75E-37,1.06E-114,0,1.14E-05,4.18E-303,0,0.999988648,1.85E-69
2017tgibsonmin,taj,gibson,2017,min,81,8.1,16.7,5.2,1.1,1.9,9.8,18.3,14.7,15.4,0.251,0.768,13.5,0.595,0.711,0.125,0.047,0.771,0.2,1,0.482,0.236,0.235,8,Skilled Forward,PF,2.05E-100,9.81E-18,3.87E-67,0,1.28E-05,5.66E-50,0,0.999987206,1.69E-21
2013zrandolphmem,zach,randolph,2013,mem,81,11.6,23.3,12.7,1.1,0.7,12,27.1,26.1,18.3,0.281,0.742,23.7,0.474,0.461,0.007,0.017,0.1,0.1,1,0.345,0.346,0.293,8,Skilled Forward,PF,1.98E-161,4.08E-34,4.07E-130,0,1.31E-05,3.42E-38,0,0.999986891,1.04E-61
2010dgoodenmil,drew,gooden,2010,mil,82,9.6,22.9,10.3,1.3,1.6,10.2,24.6,24.6,15.9,0.282,0.794,22.5,0.447,0.641,0.022,0.055,0.2,0.15,1,0.268,0.166,0.511,8,Skilled Forward,PF,1.37E-87,5.71E-16,1.59E-58,0,1.35E-05,3.52E-19,0,0.999986515,1.06E-28
2018irabbmem,ivan,rabb,2018,mem,82,10.7,21.5,12,1.2,1.8,12.6,19.6,17.2,16.1,0.325,0.71,14.6,0.574,0.664,0.108,0.071,0.4,0.2,1,0.429,0.269,0.232,8,Skilled Forward,PF,5.54E-91,3.17E-20,7.33E-56,0,1.41E-05,1.01E-42,0,0.999985936,2.94E-16
2017nvucevicorl,nikola,vucevic,2017,orl,84,6.6,27.8,19.9,1.6,3,11,27.3,25.9,19.7,0.112,0.819,24.4,0.527,0.672,0.04,0.243,0.01,0.314,1,0.213,0.223,0.322,8,Skilled Forward,C,1.62E-24,1.19E-07,6.17E-07,0,1.38E-05,1.77E-17,0,0.99998538,1.25E-07
2014ocasspisac,omri,casspi,2014,sac,81,4.5,15.9,11.8,1.1,0.5,14.7,21.1,18.7,14.4,0.447,0.733,15.2,0.512,0.667,0.063,0.204,0.149,0.402,0.914,0.382,0.358,0.056,8,Skilled Forward,SF,7.32E-19,3.15E-07,1.01E-10,0,1.45E-05,4.36E-14,0,0.999985151,2.35E-15
2010ablatchewas,andray,blatche,2010,was,83,9.3,18.7,11.7,2.3,1.8,13.7,25.3,25.5,16.9,0.296,0.777,22.5,0.449,0.555,0.041,0.019,0.222,0.222,1,0.354,0.228,0.399,8,Skilled Forward,PF,9.17E-48,8.06E-11,5.32E-30,0,1.49E-05,1.77E-13,0,0.999985064,3.65E-09
2009jjeffriesnyk,jared,jeffries,2009,nyk,83,7.6,9.8,7.9,1.9,3,18.6,9.9,10.3,9.7,0.404,0.645,8,0.488,0.573,0.052,0.27,0.419,0.323,1,0.552,0.039,0.139,8,Skilled Forward,PF,7.71E-26,1.48E-05,1.91E-20,0,2.72E-07,1.49E-16,0,0.999984964,1.10E-29
2018jgreenmem,jamychal,green,2018,mem,81,8.8,22.8,6.5,1.8,2.7,15.6,22.3,20.4,14.9,0.256,0.788,17.2,0.523,0.69,0.112,0.308,0.333,0.396,0.974,0.369,0.147,0.176,8,Skilled Forward,PF,1.60E-47,5.02E-06,8.03E-11,0,1.02E-05,1.18E-35,0,0.999984735,4.29E-09
2010mspeightsphi,marreese,speights,2010,phi,82,10.1,22.9,7,0.6,2,11,24.5,22.8,15.3,0.251,0.753,20.8,0.498,0.643,0.076,0.014,0,0.25,1,0.333,0.131,0.523,8,Skilled Forward,C,6.62E-73,6.14E-13,9.79E-45,0,1.55E-05,5.54E-30,0,0.999984469,7.99E-22
2012lfieldstor,landry,fields,2012,tor,79,6.7,17.4,8.9,1.6,0.6,14.6,12.3,12.9,10.3,0.238,0.642,11.4,0.478,0.73,0.081,0.063,0.429,0.143,1,0.439,0.287,0.211,8,Skilled Forward,SF,1.83E-127,7.79E-15,2.18E-83,0,1.56E-05,1.08E-24,0,0.999984373,3.33E-67
2018wcarterchi,wendell,carter,2018,chi,82,8.4,21.8,10.7,1.1,4.5,13.4,19.9,19.1,15.2,0.302,0.795,16.2,0.513,0.776,0.124,0.086,0.406,0.188,1,0.404,0.218,0.291,8,Skilled Forward,C,9.78E-102,9.77E-20,1.68E-54,0,1.58E-05,1.27E-48,0,0.999984209,6.81E-16
2009dwestnoh,david,west,2009,noh,81,6.4,17.9,13.7,1.3,1.5,11.2,27.1,24,18.9,0.279,0.865,21.5,0.51,0.565,0.019,0.022,0.296,0.259,1,0.351,0.174,0.453,8,Skilled Forward,PF,7.42E-41,1.14E-17,1.20E-41,0,1.61E-05,1.68E-09,0,0.999983885,2.82E-11
2017tbookerphi,trevor,booker,2017,phi,80,10.7,15.7,7.6,1.6,1.9,13.7,15.2,12.6,14.5,0.358,0.821,10.6,0.578,0.78,0.028,0.064,0.286,0.286,1,0.477,0.339,0.12,8,Skilled Forward,PF,1.28E-48,7.32E-10,2.61E-29,0,1.70E-05,2.76E-15,0,0.999983022,2.18E-26
2017dsabonisind,domantas,sabonis,2017,ind,82,10.4,25.2,12.7,1.1,1.6,15.3,23.8,22.1,17.5,0.339,0.75,18.3,0.524,0.737,0.086,0.056,0.135,0.351,1,0.47,0.224,0.25,8,Skilled Forward,C,7.27E-44,1.06E-08,2.01E-14,0,9.62E-06,2.75E-31,0,0.999982782,7.58E-06
2015kfariedden,kenneth,faried,2015,den,80,15.1,23,8.1,0.9,2.9,11.2,24.7,21,21,0.355,0.613,18.5,0.558,0.684,0.166,0.003,0.5,0.5,1,0.645,0.251,0.101,8,Skilled Forward,PF,1.11E-174,1.97E-09,1.33E-65,0,1.74E-05,1.50E-102,0,0.999982568,1.43E-50
2009rbreweruta,ronnie,brewer,2009,uta,79,3.2,9.4,13.1,2.6,0.7,9.7,15.4,14.1,12.8,0.308,0.633,12.8,0.514,0.727,0.166,0.075,0.065,0.258,1,0.524,0.024,0.377,8,Skilled Forward,SG,1.49E-74,2.54E-10,1.37E-27,0,1.79E-05,1.65E-104,0,0.999982087,1.79E-30
2017twarrenphx,t.j.,warren,2017,phx,80,6.1,10.5,7.2,1.5,1.5,6.7,28.4,24.9,17.6,0.24,0.757,23.8,0.523,0.617,0.041,0.085,0.411,0.222,1,0.378,0.182,0.355,8,Skilled Forward,SF,6.43E-37,6.01E-14,3.19E-40,0,9.11E-06,9.15E-11,0,0.999981779,9.11E-06
2012bgriffinlac,blake,griffin,2012,lac,82,8.7,21.5,19.9,2,1.6,12.8,29.2,25.4,22.4,0.397,0.66,21.7,0.548,0.638,0.199,0.026,0.357,0.179,1,0.378,0.273,0.323,8,Skilled Forward,PF,1.34E-154,4.50E-45,1.86E-97,0,1.87E-05,7.06E-142,0,0.999981293,1.34E-35
2015clandryphi,carl,landry,2015,phi,81,9.1,19.2,11.1,1,1.2,7.1,30.2,24,22.4,0.364,0.736,21.5,0.561,0.759,0.048,0.052,0.154,0.462,1,0.368,0.112,0.468,8,Skilled Forward,PF,2.14E-32,4.78E-06,6.69E-15,0,1.53E-05,3.43E-20,0,0.999979889,7.94E-12
2014dmotiejunashou,donatas,motiejunas,2014,hou,84,7.4,15.4,10.8,1.4,1.3,13.7,20.9,19.1,14.4,0.237,0.602,17.1,0.536,0.595,0.026,0.19,0.429,0.368,0.98,0.28,0.466,0.064,8,Skilled Forward,PF,1.27E-20,1.76E-12,3.64E-11,0,2.10E-05,4.17E-09,0,0.999979002,2.75E-11
2009lmbahamoutemil,luc,mbahamoute,2009,mil,80,9.9,14.6,6.5,1.7,1.6,14.1,12.7,12.1,11.8,0.36,0.699,10.4,0.486,0.602,0.041,0.046,1,0.353,1,0.537,0.087,0.331,8,Skilled Forward,PF,4.07E-69,1.24E-05,4.61E-29,0,9.12E-06,3.21E-20,0,0.999978431,2.27E-60
2017jhensonmil,john,henson,2017,mil,83,9,21.5,8.6,1.1,4.7,12.8,16.8,15,15.7,0.315,0.57,12.7,0.578,0.815,0.227,0.014,0.143,0.143,1,0.558,0.317,0.11,8,Skilled Forward,C,2.81E-189,6.29E-30,6.01E-102,0,2.17E-05,1.54E-169,0,0.999978269,1.33E-51
2014smarioncle,shawn,marion,2014,cle,79,6.8,14.2,6.9,1.3,1.9,10.5,13,12.9,11,0.127,0.765,12.6,0.484,0.766,0.101,0.172,0.761,0.261,1,0.397,0.322,0.109,8,Skilled Forward,SF,3.61E-71,5.59E-06,2.59E-23,0,1.64E-05,2.97E-31,0,0.999977979,9.31E-30
2018dfavorsuta,derrick,favors,2018,uta,82,12.9,21.3,8,1.5,4.8,10.5,24.3,19.4,21.8,0.368,0.675,16.8,0.64,0.754,0.258,0.126,0.782,0.218,1,0.586,0.16,0.128,8,Skilled Forward,C,1.86E-230,1.13E-24,1.84E-81,0,2.23E-05,1.00E-213,0,0.999977665,8.37E-45
2016tgibsonchi,taj,gibson,2016,chi,81,8.5,19,6.5,0.9,2.6,11.7,21.4,19.2,15.4,0.225,0.714,17.8,0.529,0.664,0.085,0.023,0.917,0.167,1,0.419,0.287,0.27,8,Skilled Forward,PF,7.94E-140,1.93E-26,3.29E-98,0,2.42E-05,2.24E-30,0,0.999975777,4.53E-36
2013mspeightsgsw,marreese,speights,2013,gsw,82,11.4,20.6,5.3,0.5,2.6,11.6,25.8,25.4,15.2,0.303,0.821,22.5,0.455,0.663,0.063,0.07,0.129,0.258,1,0.342,0.195,0.394,8,Skilled Forward,C,2.57E-64,9.56E-14,4.02E-34,0,2.52E-05,8.81E-27,0,0.999974727,3.49E-08
2013lallenphi,lavoy,allen,2013,phi,81,11.5,20,10.2,1.1,2.2,12.4,13.3,14.3,11.9,0.15,0.675,13.4,0.455,0.678,0.023,0.049,0,0.154,1,0.282,0.267,0.403,8,Skilled Forward,PF,3.58E-183,2.57E-21,9.52E-104,0,2.56E-05,2.44E-25,0,0.999974375,2.33E-152
2013ajohnsontor,amir,johnson,2013,tor,81,9,17.6,8.7,1.3,3.2,15.4,18.9,16.4,15.4,0.234,0.636,14.4,0.593,0.71,0.103,0.108,0.242,0.303,0.95,0.436,0.297,0.158,8,Skilled Forward,PF,8.15E-51,1.22E-08,2.00E-23,0,2.55E-05,1.18E-35,0,0.999974169,3.57E-07
2018ahorfordbos,al,horford,2018,bos,82,6.5,18.3,21.2,1.4,3.9,11.8,22.6,18.9,20.2,0.131,0.821,17.7,0.604,0.752,0.072,0.281,0.094,0.36,1,0.242,0.207,0.27,8,Skilled Forward,C,2.59E-33,4.24E-11,9.59E-11,0,2.76E-05,2.35E-26,0,0.999972421,1.70E-10
2011tharrismil,tobias,harris,2011,mil,80,6.7,16.8,7.4,1.4,1.1,13.9,22.2,20.6,14.2,0.32,0.815,18.1,0.5,0.671,0.077,0.136,0.652,0.261,1,0.391,0.331,0.142,8,Skilled Forward,SF,4.91E-36,1.54E-09,5.82E-17,0,2.86E-05,8.95E-19,0,0.99997141,2.73E-19
2012zrandolphmem,zach,randolph,2012,mem,81,13.8,25.1,7.3,1.3,1,11.5,24.3,23.1,17.9,0.293,0.75,21.3,0.469,0.49,0.017,0.022,0.174,0.087,1,0.4,0.292,0.285,8,Skilled Forward,PF,7.78E-196,1.42E-30,8.25E-150,0,2.87E-05,1.62E-47,0,0.999971331,9.54E-64
2015sibakaokc,serge,ibaka,2015,okc,82,6.5,16.2,3.9,0.8,4.5,10.5,19.5,17.6,13.9,0.139,0.752,17.3,0.52,0.837,0.075,0.212,0.527,0.326,0.983,0.196,0.129,0.464,8,Skilled Forward,PF,1.40E-52,2.82E-06,2.85E-19,0,2.66E-05,4.82E-31,0,0.999970616,7.12E-19
2009dgoodendal,drew,gooden,2009,dal,82,13.9,21.2,4,1.3,3.6,12.7,20.6,19.8,16.1,0.342,0.809,16.9,0.473,0.551,0.068,0.018,0,0.167,1,0.467,0.259,0.256,8,Skilled Forward,C,6.11E-148,2.42E-26,1.37E-102,0,2.99E-05,5.66E-40,0,0.999970109,8.92E-39
2010cmaggettemil,corey,maggette,2010,mil,78,3.6,16.8,11.3,0.8,0.3,15.3,30.7,27.7,15.8,0.581,0.834,21.3,0.468,0.604,0.02,0.14,0.346,0.359,0.964,0.267,0.093,0.501,8,Skilled Forward,SF,2.08E-05,3.81E-36,5.91E-08,0,9.20E-06,7.23E-10,0,0.999969917,5.31E-15
2011bgriffinlac,blake,griffin,2011,lac,82,10.7,25.1,16.6,1.2,1.7,10.9,30.8,26.6,23.4,0.458,0.521,23,0.556,0.626,0.209,0.016,0.188,0.125,1,0.436,0.266,0.282,8,Skilled Forward,PF,2.00E-203,2.82E-46,2.08E-131,0,3.07E-05,6.03E-165,0,0.999969295,1.05E-76
2015njokicden,nikola,jokic,2015,den,82,11.4,24.7,18.1,2.3,2.3,13.2,23,19.9,21.5,0.317,0.811,17.4,0.541,0.595,0.018,0.14,0.143,0.333,0.929,0.418,0.293,0.146,8,Skilled Forward,C,7.56E-49,1.59E-08,4.56E-25,0,3.08E-05,6.10E-21,0,0.999969163,6.30E-13
2012cboshmia,chris,bosh,2012,mia,83,7,17.6,8.4,1.4,3.4,11,26.6,22.7,20,0.333,0.798,19.6,0.557,0.756,0.089,0.082,0.527,0.284,1,0.294,0.133,0.491,8,Skilled Forward,C,1.01E-47,7.05E-19,1.81E-32,0,3.11E-05,2.79E-30,0,0.999968883,8.56E-09
2014ekanteruta,enes,kanter,2014,uta,83,12.9,20.5,3.8,0.9,1,12.8,27.2,25.1,17.5,0.203,0.788,23.3,0.505,0.538,0.045,0.07,0.756,0.317,1,0.452,0.175,0.302,8,Skilled Forward,C,6.63E-80,1.26E-10,1.49E-38,0,3.14E-05,1.01E-34,0,0.999968642,1.97E-36
2018gdiengmin,gorgui,dieng,2018,min,83,8.3,24.1,10.3,2.2,3.4,11.9,22.5,19.6,18.1,0.281,0.83,17.5,0.53,0.741,0.08,0.149,0.625,0.339,0.947,0.279,0.103,0.469,8,Skilled Forward,C,1.80E-49,9.42E-07,8.48E-19,0,3.04E-05,4.34E-21,0,0.999968633,2.34E-21
2011lmbahamoutemil,luc,mbahamoute,2011,mil,80,8.2,16.9,4.4,2,1.6,11.3,16.9,15.1,13.9,0.395,0.641,13.2,0.514,0.705,0.046,0.015,0.5,0.25,1,0.621,0.119,0.245,8,Skilled Forward,PF,4.98E-39,6.33E-07,2.24E-28,0,3.07E-05,1.41E-08,0,0.999968604,1.15E-23
2018tbryantwas,thomas,bryant,2018,was,83,8.1,25.1,9.3,0.8,3.8,9.6,24,17.6,21,0.273,0.781,15.9,0.685,0.783,0.249,0.197,0.101,0.333,0.97,0.51,0.145,0.148,8,Skilled Forward,C,3.03E-143,2.74E-12,1.00E-32,0,3.16E-05,1.38E-214,0,0.999968437,6.82E-18
2014uhaslemmia,udonis,haslem,2014,mia,80,8.8,22.1,7.4,1.1,1.1,13.3,13.8,14.6,10.6,0.268,0.703,12.7,0.459,0.695,0.067,0.042,1,0.2,1,0.444,0.117,0.397,8,Skilled Forward,PF,2.88E-124,1.79E-12,9.95E-57,0,3.17E-05,2.80E-22,0,0.999968305,1.72E-53
2011dwestind,david,west,2011,ind,81,6.9,18.3,13.1,1.4,1.9,10.5,23.1,20.9,17.8,0.246,0.807,19.7,0.491,0.536,0.021,0.013,0.333,0.222,1,0.223,0.335,0.429,8,Skilled Forward,PF,4.11E-58,9.94E-17,7.21E-46,0,3.20E-05,1.44E-12,0,0.999968049,8.37E-20
2014tduncansas,tim,duncan,2014,sas,83,8.8,26.7,16.8,1.4,5.1,12.1,24.6,22.2,22.6,0.38,0.74,18.8,0.514,0.739,0.057,0.009,0.286,0.286,1,0.35,0.358,0.282,8,Skilled Forward,C,6.15E-81,9.68E-22,1.39E-38,0,3.21E-05,2.68E-35,0,0.999967929,1.97E-11
2010nhilarioden,nene,hilario,2010,den,83,7.5,20.8,10.4,1.8,2.4,13.9,23.9,18.8,20.4,0.615,0.711,14.3,0.618,0.703,0.187,0.008,0.2,0.2,1,0.648,0.17,0.174,8,Skilled Forward,C,3.15E-82,2.08E-25,2.34E-46,0,3.24E-05,1.16E-107,0,0.999967581,1.38E-22
2014hsimsphi,henry,sims,2014,phi,82,8.9,19.4,10.7,1.4,1.7,15,21,20.6,14.5,0.273,0.774,18,0.488,0.709,0.03,0.044,0.227,0.182,1,0.317,0.179,0.46,8,Skilled Forward,C,3.02E-87,1.40E-16,1.15E-61,0,3.30E-05,1.26E-14,0,0.999967032,7.49E-29
2018lnancecle,larry,nance,2018,cle,81,10,24.9,17.8,2.8,1.9,15.3,17.3,15.5,18.6,0.28,0.716,13.3,0.567,0.648,0.196,0.205,0.173,0.337,0.97,0.468,0.154,0.174,8,Skilled Forward,C,6.62E-102,1.27E-08,2.53E-19,0,3.33E-05,5.04E-130,0,0.999966696,6.01E-10
2018jmcgeelal,javale,mcgee,2018,lal,84,12.3,22.5,4.8,1.3,7.3,13.2,25,20.2,21.8,0.237,0.632,17.9,0.634,0.779,0.337,0.019,0.083,0.083,1,0.637,0.262,0.083,8,Skilled Forward,C,0,1.97E-69,3.55E-269,0,3.40E-05,0,0,0.999965991,1.05E-90
2014nvucevicorl,nikola,vucevic,2014,orl,84,10.4,26,11,1.1,1.7,10.2,28.9,26,21.5,0.181,0.752,24.4,0.524,0.655,0.053,0.005,0,0.333,1,0.305,0.278,0.412,8,Skilled Forward,C,2.19E-47,7.50E-08,8.69E-23,0,3.42E-05,1.30E-32,0,0.999965689,7.63E-09
2013nhilariowas,nene,hilario,2013,was,83,4.7,17.3,16.3,2.1,2.5,14.1,24.9,24,16.6,0.448,0.583,19.6,0.506,0.617,0.088,0.008,0.4,0.2,1,0.375,0.19,0.426,8,Skilled Forward,PF,7.56E-48,5.81E-26,1.15E-36,0,3.45E-05,2.05E-18,0,0.9999655,9.49E-13
2016klooneygsw,kevon,looney,2016,gsw,81,11.5,18.5,8.5,1.6,3,12.2,14.5,13.4,13.6,0.318,0.618,11.5,0.551,0.833,0.29,0.084,0,0.222,1,0.701,0.121,0.093,8,Skilled Forward,C,1.00E-228,3.78E-16,2.70E-64,0,3.59E-05,7.73E-290,0,0.999964125,9.94E-41
2013abargnaninyk,andrea,bargnani,2013,nyk,84,6.3,14.7,6.1,0.6,3.7,9.6,23.6,22.4,14.5,0.203,0.824,21.2,0.487,0.76,0.026,0.215,0.019,0.278,0.967,0.207,0.165,0.412,8,Skilled Forward,C,1.57E-38,8.36E-07,3.59E-19,0,3.58E-05,1.41E-22,0,0.999963319,5.44E-12
2012tallenmem,tony,allen,2012,mem,76,6.6,13.8,7.6,3.1,1.7,11.5,18.1,17.8,13.2,0.293,0.717,16.4,0.458,0.637,0.08,0.038,0.625,0.125,1,0.52,0.149,0.293,8,Skilled Forward,SG,8.57E-106,2.46E-16,1.34E-80,0,3.67E-05,3.29E-17,0,0.999963267,2.91E-30
2015blopezbkn,brook,lopez,2015,bkn,84,9.2,17.2,10.8,1.2,4.1,11.6,30.8,27.3,21.7,0.348,0.787,23.7,0.515,0.591,0.05,0.012,0.214,0.143,1,0.324,0.322,0.341,8,Skilled Forward,C,8.95E-150,2.42E-53,4.72E-142,0,3.84E-05,2.59E-42,0,0.999961612,1.92E-37
2016pgasolsas,pau,gasol,2016,sas,84,7.6,26.8,14.7,0.8,3.5,10.6,24.8,21.3,20.2,0.305,0.707,18.9,0.494,0.668,0.026,0.172,0.298,0.538,1,0.232,0.26,0.336,8,Skilled Forward,C,1.12E-59,7.52E-09,1.11E-31,0,3.89E-05,2.17E-22,0,0.999961141,5.80E-13
2018laldridgesas,lamarcus,aldridge,2018,sas,83,10.3,19.8,11.6,0.8,3.4,8.8,31.4,26.9,22.9,0.312,0.847,24,0.528,0.588,0.042,0.032,0.095,0.238,0.9,0.27,0.246,0.453,8,Skilled Forward,C,5.03E-92,6.35E-33,9.50E-79,0,4.09E-05,2.64E-35,0,0.999959127,9.77E-20
2013dwestind,david,west,2013,ind,81,5.7,18.3,16.1,1.3,2.3,11.2,23.5,21.9,17.5,0.267,0.789,19.7,0.491,0.665,0.021,0.016,0.4,0.267,1,0.201,0.294,0.489,8,Skilled Forward,PF,6.35E-41,2.58E-16,8.30E-25,0,4.15E-05,1.45E-09,0,0.999958518,1.74E-10
2012mspeightsmem,marreese,speights,2012,mem,82,15.2,23.5,5.5,0.9,3.8,11.2,24.6,24.8,16.1,0.271,0.716,23.2,0.43,0.721,0.057,0.02,0.6,0.4,1,0.332,0.227,0.421,8,Skilled Forward,C,1.03E-126,1.67E-13,1.98E-67,0,4.32E-05,1.80E-51,0,0.999956813,3.78E-32
2018jnurkicpor,jusuf,nurkic,2018,por,84,13.4,26.7,17.9,1.7,4.2,14.6,27.6,24.7,23.4,0.442,0.773,20.3,0.523,0.657,0.097,0.035,0.069,0.103,1,0.552,0.262,0.152,8,Skilled Forward,C,1.96E-174,4.39E-51,1.49E-160,0,4.42E-05,2.59E-47,0,0.999955793,9.54E-46
2009mcambylac,marcus,camby,2009,lac,83,12,32.9,14.4,2.2,4.6,13.9,12.8,13,18.3,0.256,0.659,11.6,0.469,0.659,0.042,0.017,0.667,0.333,1,0.511,0.101,0.371,8,Skilled Forward,PF,3.24E-100,1.59E-09,1.09E-37,0,4.60E-05,7.54E-36,0,0.999953988,9.81E-43
2016jrandlelal,julius,randle,2016,lal,81,7.4,25.8,19.3,1.1,1.4,16.2,22.3,21.4,16.3,0.365,0.723,17.7,0.507,0.489,0.067,0.082,0.063,0.27,0.941,0.437,0.334,0.147,8,Skilled Forward,PF,1.72E-30,6.48E-15,5.50E-15,0,5.23E-05,7.93E-18,0,0.999947704,7.86E-12
2011ijohnsonatl,ivan,johnson,2011,atl,80,8.2,20.1,5.7,2.4,1.5,17.8,20.3,19.5,14.3,0.364,0.72,15.7,0.517,0.748,0.131,0.022,0,0.333,1,0.491,0.182,0.306,8,Skilled Forward,PF,3.77E-44,4.68E-10,8.51E-16,0,5.26E-05,3.00E-55,0,0.999947437,1.61E-12
2011gdavisorl,glen,davis,2011,orl,81,8.5,18.4,5.9,1.6,1,11,21.4,22.4,13.2,0.313,0.683,20.2,0.429,0.65,0.032,0.026,0,0.143,1,0.318,0.223,0.432,8,Skilled Forward,PF,5.44E-92,7.36E-16,2.69E-57,0,5.58E-05,1.47E-17,0,0.999944179,1.08E-49
2017mgasolmem,marc,gasol,2017,mem,85,3.7,25.3,21.7,1.1,3.9,14.1,26.4,25.6,17.4,0.326,0.834,21.7,0.456,0.662,0.035,0.31,0.022,0.341,0.972,0.159,0.207,0.324,8,Skilled Forward,C,4.81E-29,2.06E-17,5.36E-07,0,6.55E-07,1.03E-18,0,0.99994257,5.62E-05
2011jjeffriesnyk,jared,jeffries,2011,nyk,83,10.8,13.3,5.4,2,2.7,14.2,12,12.6,10.9,0.5,0.681,10.2,0.438,0.625,0.049,0.111,0.875,0.188,1,0.556,0.139,0.195,8,Skilled Forward,PF,9.16E-81,2.26E-07,4.97E-44,0,5.75E-05,8.77E-21,0,0.999942292,7.28E-49
2016zrandolphmem,zach,randolph,2016,mem,81,11.3,27.4,13.5,1.1,0.5,8.6,29.9,29.2,18.5,0.2,0.731,28.1,0.474,0.478,0.005,0.098,0.138,0.223,1,0.293,0.283,0.325,8,Skilled Forward,PF,3.49E-54,3.69E-06,5.21E-28,0,5.28E-05,4.43E-37,0,0.999940904,2.64E-06
